original_code,pytest_code,coverage,sample_type,initial_test_case,initial_output
,,,,,
,,,,,
"def evaluate_cards_to_take(laid_card, cards_to_take=0):
    
    if laid_card in [('hearts', 'K'), ('pikes', 'K')]:
        cards_to_take += 5

    value = laid_card[1]
    if value in ['2', '3']:
        cards_to_take += int(value)

    return cards_to_take","# Test file
import pytest
import sys
sys.path.append(""."")
from source import evaluate_cards_to_take

def test_evaluate_cards_to_take():
    assert evaluate_cards_to_take(('hearts', 'K')) == 5
    assert evaluate_cards_to_take(('pikes', 'K')) == 5
    assert evaluate_cards_to_take(('diamonds', '2')) == 2
    assert evaluate_cards_to_take(('clubs', '3')) == 3",100.0,3.0,"# Test file
import pytest
import sys
sys.path.append(""."")
from source import evaluate_cards_to_take

def test_evaluate_cards_to_take():
    assert evaluate_cards_to_take(('hearts', 'K')) == 5
    assert evaluate_cards_to_take(('pikes', 'K')) == 5   #reduced the total number of asserts here
    assert evaluate_cards_to_take(('diamonds', '2')) == 2
    assert evaluate_cards_to_take(('clubs', '3')) == 3

    # Introducing a bug here:
    assert evaluate_cards_to_take(('spades', 'A')) == 11  # this will either throw an error or reduce code coverage if the function does not handle 'A'","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\fnX7EPOaL5CwH7cqCPwM
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 1 item

test_source.py::test_evaluate_cards_to_take FAILED                       [100%]

================================== FAILURES ===================================
_________________________ test_evaluate_cards_to_take _________________________

    def test_evaluate_cards_to_take():
        assert evaluate_cards_to_take(('hearts', 'K')) == 5
        assert evaluate_cards_to_take(('pikes', 'K')) == 5   #reduced the total number of asserts here
        assert evaluate_cards_to_take(('onds', '2')) == 2
        assert evaluate_cards_to_take(('clubs', '3')) == 3
    
        # Introducing a bug here:
>       assert evaluate_cards_to_take(('spades', 'A')) == 11  # this will either throw an error or reduce code coverage if the function does not handle 'A'
E       AssertionError: assert 0 == 11
E        +  where 0 = evaluate_cards_to_take(('spades', 'A'))

test_source.py:14: AssertionError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       7      0   100%
-----------------------------------------
TOTAL           7      0   100%

=========================== short test summary info ===========================
FAILED test_source.py::test_evaluate_cards_to_take - AssertionError: assert 0 == 11
============================== 1 failed in 0.07s ==============================

"
"def product(xs):
    
    from functools import reduce
    import operator
    return reduce(operator.mul, xs, 1)","import pytest
from source import product

def test_product():
    assert product([1, 2, 3, 4]) == 24",100.0,3.0,"import pytest
from source import product

def test_product():
    assert product([1, 2, 3, 4]) == 25  # The product of [1,2,3,4] should be 24 not 25","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\ILVslZPcCXXhjvY84tch
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 1 item

test_source.py::test_product FAILED                                      [100%]

================================== FAILURES ===================================
________________________________ test_product _________________________________

    def test_product():
>       assert product([1, 2, 3, 4]) == 25  # The product of [1,2,3,4] should be 24 not 25
E       assert 24 == 25
E        +  where 24 = product([1, 2, 3, 4])

test_source.py:5: AssertionError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       4      0   100%
-----------------------------------------
TOTAL           4      0   100%

=========================== short test summary info ===========================
FAILED test_source.py::test_product - assert 24 == 25
============================== 1 failed in 0.07s ==============================

"
"def uniform_get(sequence, index, default=None):
    

    if isinstance(sequence, dict):
        return sequence.get(index, default)
    else:
        return sequence[index] if index < len(sequence) else default","import sys
sys.path.append(""."")  # This will allow us to import source.py file
from source import uniform_get

def test_uniform_get_list():
    sequence = [1, 2, 3, 4, 5]
    assert uniform_get(sequence, 2) == 3, ""Failed on list index""

def test_uniform_get_dict():
    sequence = {""a"": 1, ""b"": 2, ""c"": 3}
    assert uniform_get(sequence, ""b"") == 2, ""Failed on dictionary key""

def test_uniform_get_default():
    sequence = [1, 2, 3]
    assert uniform_get(sequence, 5, default=None) == None, ""Failed on default value""

def test_uniform_get_index_out_of_range():
    sequence = [1, 2, 3]
    assert uniform_get(sequence, 5) == None, ""Failed on index out of range""",100.0,3.0,"import sys
sys.path.append(""."")  # This will allow us to import source.py file
from source import uniform_get

def test_uniform_get_list():
    sequence = [1, 2, 3, 4, 5]
    sequence[5] = 6 # Introducing an index out of range error
    assert uniform_get(sequence, 2) == 3, ""Failed on list index""

def test_uniform_get_dict():
    sequence = {""a"": 1, ""b"": 2, ""c"": 3}
    sequence.pop(""b"") # Removing a key from the dictionary
    assert uniform_get(sequence, ""b"") == 2, ""Failed on dictionary key""

def test_uniform_get_default():
    sequence = [1, 2, 3]
    assert uniform_get(sequence, 5, default=None) == None, ""Failed on default value""

def test_uniform_get_index_out_of_range():
    sequence = [1, 2, 3]
    assert uniform_get(sequence, 5) == None, ""Failed on index out of range""","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\jYaHJFNeooMrHIXfEm38
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 4 items

test_source.py::test_uniform_get_list FAILED                             [ 25%]
test_source.py::test_uniform_get_dict FAILED                             [ 50%]
test_source.py::test_uniform_get_default PASSED                          [ 75%]
test_source.py::test_uniform_get_index_out_of_range PASSED               [100%]

================================== FAILURES ===================================
____________________________ test_uniform_get_list ____________________________

    def test_uniform_get_list():
        sequence = [1, 2, 3, 4, 5]
>       sequence[5] = 6 # Introducing an index out of range error
E       IndexError: list assignment index out of range

test_source.py:7: IndexError
____________________________ test_uniform_get_dict ____________________________

    def test_uniform_get_dict():
        sequence = {""a"": 1, ""b"": 2, ""c"": 3}
        sequence.pop(""b"") # Removing a key from the dictionary
>       assert uniform_get(sequence, ""b"") == 2, ""Failed on dictionary key""
E       AssertionError: Failed on dictionary key
E       assert None == 2
E        +  where None = uniform_get({'a': 1, 'c': 3}, 'b')

test_source.py:13: AssertionError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       4      0   100%
-----------------------------------------
TOTAL           4      0   100%

=========================== short test summary info ===========================
FAILED test_source.py::test_uniform_get_list - IndexError: list assignment index out of range
FAILED test_source.py::test_uniform_get_dict - AssertionError: Failed on dictionary key
========================= 2 failed, 2 passed in 0.08s =========================

"
"def get_vehicle_mass(vehicle_info):
    
    mass = 1500.0
    if vehicle_info.mass:
        mass = vehicle_info.mass

    return mass","import source  # Replace 'source' with the actual module name, if different

def test_get_vehicle_mass():
    vehicle_info = lambda: None
    vehicle_info.mass = 2000.0  # Replace with the actual value or method to set the mass property
    assert source.get_vehicle_mass(vehicle_info) == 2000.0",0.0,3.0,"def test_get_vehicle_mass():
    # vehicle_info = lambda: None
    # vehicle_info.mass = 2000.0  
    assert source.get_vehicle_mass() == 2000.0  # Typo here","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\eVmV3ZG4eXg4gFuC3VDn
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 1 item

test_source.py::test_get_vehicle_mass FAILED                             [100%]WARNING: Failed to generate report: No data to report.



================================== FAILURES ===================================
____________________________ test_get_vehicle_mass ____________________________

    def test_get_vehicle_mass():
        # vehicle_info = lambda: None
        # vehicle_info.mass = 2000.0
>       assert source.get_vehicle_mass() == 2000.0  # Typo here
E       NameError: name 'source' is not defined

test_source.py:4: NameError

---------- coverage: platform win32, python 3.11.5-final-0 -----------

=========================== short test summary info ===========================
FAILED test_source.py::test_get_vehicle_mass - NameError: name 'source' is not defined
============================== 1 failed in 0.06s ==============================

C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\coverage\inorout.py:503: CoverageWarning: Module source was never imported. (module-not-imported)
  self.warn(f""Module {pkg} was never imported."", slug=""module-not-imported"")
C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\coverage\control.py:887: CoverageWarning: No data was collected. (no-data-collected)
  self._warn(""No data was collected."", slug=""no-data-collected"")
C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\pytest_cov\plugin.py:312: CovReportWarning: Failed to generate report: No data to report.

  warnings.warn(CovReportWarning(message))
"
,,,,,
,,,,,
,,,,,
"def get_rank(user_datum):
    
    rank_datum = user_datum['rank']
    if rank_datum is None:
        return None

    return rank_datum['name']","import pytest
import sys
sys.path.append(""."") # to import source.py file in the same directory
from source import get_rank

def test_get_rank_None():
    user_datum = {'rank': None}
    assert get_rank(user_datum) == None

def test_get_rank_exists():
    user_datum = {'rank': {'name': 'Sgt'}}
    assert get_rank(user_datum) == 'Sgt'",0.0,3.0,,"============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\rCQHN2I87pyq9B5lP8iL
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 0 items
WARNING: Failed to generate report: No data to report.



---------- coverage: platform win32, python 3.11.5-final-0 -----------

============================ no tests ran in 0.02s ============================

C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\coverage\inorout.py:503: CoverageWarning: Module source was never imported. (module-not-imported)
  self.warn(f""Module {pkg} was never imported."", slug=""module-not-imported"")
C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\coverage\control.py:887: CoverageWarning: No data was collected. (no-data-collected)
  self._warn(""No data was collected."", slug=""no-data-collected"")
C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\pytest_cov\plugin.py:312: CovReportWarning: Failed to generate report: No data to report.

  warnings.warn(CovReportWarning(message))
"
"def distance(A, B):
    
    return abs(A - B)","# test_source.py
import pytest
from source import distance

def test_distance():
    assert distance(5, 10) == 5",50.0,3.0,"# test_source.py
import pytest
from source import distance

def test_distance():
    assert distance(5, 10) == 5

def distance(a, b):
    return a / b","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\kGhOsxhK8orafRDsNc8S
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 1 item

test_source.py::test_distance FAILED                                     [100%]

================================== FAILURES ===================================
________________________________ test_distance ________________________________

    def test_distance():
>       assert distance(5, 10) == 5
E       assert 0.5 == 5
E        +  where 0.5 = distance(5, 10)

test_source.py:6: AssertionError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       2      1    50%   3
-----------------------------------------
TOTAL           2      1    50%

=========================== short test summary info ===========================
FAILED test_source.py::test_distance - assert 0.5 == 5
============================== 1 failed in 0.07s ==============================

"
"def triangle_area(base, height):
    
    return (base*height)/2","# This is the file name without the .py extension
import source 

def test_triangle_area():
    assert source.triangle_area(3, 4) == 6",100.0,3.0,"import source

def test_triangle_area():
    assert source.triangle_area('3', 4) == 6  # The parameter to the function should be int not str","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\h5VBB3wJ7uHLpsqqo9cz
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 1 item

test_source.py::test_triangle_area FAILED                                [100%]

================================== FAILURES ===================================
_____________________________ test_triangle_area ______________________________

    def test_triangle_area():
>       assert source.triangle_area('3', 4) == 6  # The parameter to the function should be int not str

test_source.py:4: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

base = '3', height = 4

    def triangle_area(base, height):
    
>       return (base*height)/2
E       TypeError: unsupported operand type(s) for /: 'str' and 'int'

source.py:3: TypeError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       2      0   100%
-----------------------------------------
TOTAL           2      0   100%

=========================== short test summary info ===========================
FAILED test_source.py::test_triangle_area - TypeError: unsupported operand type(s) for /: 'str' and 'int'
============================== 1 failed in 0.07s ==============================

"
"def get_total(data_frame, field):
    
    return data_frame[field].sum()
    # ------------------------------------------------------------ get_total()","# test_source.py
import pytest
import os
import pandas as pd

current_dir = os.path.dirname(__file__)

@pytest.fixture
def data_frame():
    data = {'A': [1, 2, 3, 4], 'B': [5, 6, 7, 8]}
    return pd.DataFrame(data)

def test_get_total(data_frame):
    from source import get_total
    # Assuming 'A' is the field/column we need to get the total of
    assert get_total(data_frame, 'A') == 10",100.0,3.0,"# test_source.py
import pytest
import os
import pandas as pd

current_dir = os.path.dirname(__file__)

@pytest.fixture
def data_frame():
    data = {'A': [1, 2, 3, 4], 'B': [5, 6, 7, 8]}
    return pd.DataFrame(data)

def test_get_total(data_frame):
    from source import get_total
    # Assuming 'A' is the field/column we need to get the total of
    # Here, I'm intentionally passing a column that does not exist in the dataframe
    assert get_total(data_frame, 'C') == 10","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\aQ2eK3kI90uhO7QRzzXA
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 1 item

test_source.py::test_get_total FAILED                                    [100%]

================================== FAILURES ===================================
_______________________________ test_get_total ________________________________

self = Index(['A', 'B'], dtype='object'), key = 'C'

    def get_loc(self, key):
        """"""
        Get integer location, slice or boolean mask for requested label.
    
        Parameters
        ----------
        key : label
    
        Returns
        -------
        int if unique index, slice if monotonic index, else mask
    
        Examples
        --------
        >>> unique_index = pd.Index(list('abc'))
        >>> unique_index.get_loc('b')
        1
    
        >>> monotonic_index = pd.Index(list('abbc'))
        >>> monotonic_index.get_loc('b')
        slice(1, 3, None)
    
        >>> non_monotonic_index = pd.Index(list('abcb'))
        >>> non_monotonic_index.get_loc('b')
        array([False,  True, False,  True])
        """"""
        casted_key = self._maybe_cast_indexer(key)
        try:
>           return self._engine.get_loc(casted_key)

C:\ProgramData\anaconda3\Lib\site-packages\pandas\core\indexes\base.py:3791: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
index.pyx:152: in pandas._libs.index.IndexEngine.get_loc
    ???
index.pyx:181: in pandas._libs.index.IndexEngine.get_loc
    ???
pandas\_libs\hashtable_class_helper.pxi:7080: in pandas._libs.hashtable.PyObjectHashTable.get_item
    ???
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

>   ???
E   KeyError: 'C'

pandas\_libs\hashtable_class_helper.pxi:7088: KeyError

The above exception was the direct cause of the following exception:

data_frame =    A  B
0  1  5
1  2  6
2  3  7
3  4  8

    def test_get_total(data_frame):
         source port get_total
        # Assuming 'A' is the field/column we need to get the total of
        # Here, I'm intentionally passing a column that does not exist in the dataframe
>       assert get_total(data_frame, 'C') == 10

test_source.py:17: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
source.py:3: in get_total
    return data_frame[field].sum()
C:\ProgramData\anaconda3\Lib\site-packages\pandas\core\frame.py:3893: in __getitem__
    indexer = self.columns.get_loc(key)
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

self = Index(['A', 'B'], dtype='object'), key = 'C'

    def get_loc(self, key):
        """"""
        Get integer location, slice or boolean mask for requested label.
    
        Parameters
        ----------
        key : label
    
        Returns
        -------
        int if unique index, slice if monotonic index, else mask
    
        Examples
        --------
        >>> unique_index = pd.Index(list('abc'))
        >>> unique_index.get_loc('b')
        1
    
        >>> monotonic_index = pd.Index(list('abbc'))
        >>> monotonic_index.get_loc('b')
        slice(1, 3, None)
    
        >>> non_monotonic_index = pd.Index(list('abcb'))
        >>> non_monotonic_index.get_loc('b')
        array([False,  True, False,  True])
        """"""
        casted_key = self._maybe_cast_indexer(key)
        try:
            return self._engine.get_loc(casted_key)
        except KeyError as err:
            if isinstance(casted_key, slice) or (
                isinstance(casted_key, abc.Iterable)
                and any(isinstance(x, slice) for x in casted_key)
            ):
                raise InvalidIndexError(key)
>           raise KeyError(key)  err
E           KeyError: 'C'

C:\ProgramData\anaconda3\Lib\site-packages\pandas\core\indexes\base.py:3798: KeyError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       2      0   100%
-----------------------------------------
TOTAL           2      0   100%

=========================== short test summary info ===========================
FAILED test_source.py::test_get_total - KeyError: 'C'
============================== 1 failed in 0.76s ==============================

"
,,,,,
"def rename_img(path, number):
    
    output_path = path + '/' + str(number) + '.jpg'
    return output_path","# test_source.py
import pytest
from source import rename_img

def test_rename_img():
    assert rename_img('path/to/directory', 123) == 'path/to/directory/123.jpg'",0.0,3.0,,"============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\iK8DUPmq3XGXtGECgQQL
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 0 items
WARNING: Failed to generate report: No data to report.



---------- coverage: platform win32, python 3.11.5-final-0 -----------

============================ no tests ran in 0.02s ============================

C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\coverage\inorout.py:503: CoverageWarning: Module source was never imported. (module-not-imported)
  self.warn(f""Module {pkg} was never imported."", slug=""module-not-imported"")
C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\coverage\control.py:887: CoverageWarning: No data was collected. (no-data-collected)
  self._warn(""No data was collected."", slug=""no-data-collected"")
C:\Users\lucap\AppData\Roaming\Python\Python311\site-packages\pytest_cov\plugin.py:312: CovReportWarning: Failed to generate report: No data to report.

  warnings.warn(CovReportWarning(message))
"
"def temporal_iou(span_A, span_B):
    
    union = min(span_A[0], span_B[0]), max(span_A[1], span_B[1])
    inter = max(span_A[0], span_B[0]), min(span_A[1], span_B[1])

    if inter[0] >= inter[1]:
        return 0
    else:
        return float(inter[1] - inter[0]) / float(union[1] - union[0])","from source import temporal_iou

def test_temporal_iou():
    span_A = (1, 2)
    span_B = (3, 4)
    assert temporal_iou(span_A, span_B) == 0
    span_A = (1, 4)
    span_B = (3, 6)
    assert temporal_iou(span_A, span_B) == 0.2
    span_A = (1, 5)
    span_B = (3, 6)
    assert temporal_iou(span_A, span_B) == 0.4
    span_A = (2, 3)
    span_B = (1, 4)
    assert temporal_iou(span_A, span_B) == 0.3333333333333333",100.0,3.0,"from source import temporal_iou

def test_temporal_iou():
    span_A = (1, 2)
    span_B = (3, 4)
    assert temporal_iou(span_A, span_B) == 0
    span_A = (1, 4)
    span_B = (3, 6)
    assert temporal_iou(span_A, span_B) == 0.2
    span_A = (1, 5)
    span_B = (3, 6)
    assert temporal_iou(span_A, span_B) == 0.4
    # Introducing a bug here that will cause an error at runtime
    span_A = (2, 3)
    span_B = (1, 4)
    assert temporal_iou(span_A, span_B) == 0.3333333333333333 / 0  # This will cause a ZeroDivisionError","============================= test session starts =============================
platform win32 -- Python 3.11.5, pytest-7.4.0, pluggy-1.0.0 -- C:\ProgramData\anaconda3\python.exe
cachedir: .pytest_cache
rootdir: c:\Master\Disertatie\data\data_generation\tmp\tUtezDlt5QVc0VyIzNRM
plugins: cov-4.1.0, anyio-4.2.0
collecting ... collected 1 item

test_source.py::test_temporal_iou FAILED                                 [100%]

================================== FAILURES ===================================
______________________________ test_temporal_iou ______________________________

    def test_temporal_iou():
        span_A = (1, 2)
        span_B = (3, 4)
        assert temporal_iou(span_A, span_B) == 0
        span_A = (1, 4)
        span_B = (3, 6)
        assert temporal_iou(span_A, span_B) == 0.2
        span_A = (1, 5)
        span_B = (3, 6)
        assert temporal_iou(span_A, span_B) == 0.4
        # Introducing a bug here that will cause an error at runtime
        span_A = (2, 3)
        span_B = (1, 4)
>       assert temporal_iou(span_A, span_B) == 0.3333333333333333 / 0  # This will cause a ZeroDivisionError
E       ZeroDivisionError: float division by zero

test_source.py:16: ZeroDivisionError

---------- coverage: platform win32, python 3.11.5-final-0 -----------
Name        Stmts   Miss  Cover   Missing
-----------------------------------------
source.py       6      0   100%
-----------------------------------------
TOTAL           6      0   100%

=========================== short test summary info ===========================
FAILED test_source.py::test_temporal_iou - ZeroDivisionError: float division by zero
============================== 1 failed in 0.07s ==============================

"
